"Site.name","SiteNum","U_depth","L_depth","mid_point","BD_final","OC_final","CD_calc"
"DCD11 B3 Core 1","M1489",0.5,1,0.75,0.49,10.1,0.049
"DCD11 B3 Core 1","M1489",1,3,2,0.69,4.92,0.034
"DCD11 B3 Core 2","M1490",0,0.15,0.075,0.38,9.7,0.037
"DCD11 B3 Core 2","M1490",0.15,0.3,0.225,0.44,10.37,0.046
"DCD11 B3 Core 2","M1490",0.3,0.5,0.4,0.35,10.24,0.036
"DCD11 B3 Core 2","M1490",0.5,1,0.75,0.5,9.44,0.047
"DCD11 B3 Core 2","M1490",1,3,2,0.68,5.18,0.035
"DCD11 B3 Core 3","M1491",0,0.15,0.075,0.27,11.57,0.031
"DCD11 B3 Core 3","M1491",0.15,0.3,0.225,0.27,12.23,0.033
"DCD11 B3 Core 3","M1491",0.3,0.5,0.4,0.24,10.5,0.025
"DCD11 B3 Core 3","M1491",0.5,1,0.75,0.26,11.04,0.028
"DCD11 B3 Core 3","M1491",1,3,2,0.54,9.31,0.05
"DCD11 B3 Core 4","M1492",0,0.15,0.075,0.22,11.57,0.025
"DCD11 B3 Core 4","M1492",0.15,0.3,0.225,0.28,10.5,0.03
"DCD11 B3 Core 4","M1492",0.3,0.5,0.4,0.33,12.23,0.04
"DCD11 B3 Core 4","M1492",0.5,1,0.75,0.34,18.64,0.063
"DCD11 B3 Core 4","M1492",1,3,2,0.48,9.44,0.045
"DCD11 B3 Core 5","M1493",0,0.15,0.075,0.55,8.24,0.045
"DCD11 B3 Core 5","M1493",0.15,0.3,0.225,0.26,10.9,0.028
"DCD11 B3 Core 5","M1493",0.3,0.5,0.4,0.28,10.5,0.03
"DCD11 B3 Core 5","M1493",0.5,1,0.75,0.47,10.64,0.05
"DCD11 B3 Core 5","M1493",1,3,2,0.4,8.51,0.034
"DCD11 B3 Core 6","M1494",0,0.15,0.075,0.2,11.7,0.024
"DCD11 B3 Core 6","M1494",0.15,0.3,0.225,0.51,9.31,0.048
"DCD11 B3 Core 6","M1494",0.3,0.5,0.4,0.46,10.9,0.05
"DCD11 B3 Core 6","M1494",0.5,1,0.75,0.22,10.64,0.024
"DCD11 B3 Core 6","M1494",1,3,2,0.44,7.31,0.032
"DCD11 B2 Core 1","M1483",0,0.15,0.075,0.27,13.03,0.036
"DCD11 B2 Core 1","M1483",0.15,0.3,0.225,0.24,12.63,0.03
"DCD11 B2 Core 1","M1483",0.3,0.5,0.4,0.25,12.76,0.032
"DCD11 B2 Core 1","M1483",0.5,1,0.75,0.28,12.63,0.035
"DCD11 B2 Core 1","M1483",1,3,2,0.36,11.7,0.042
"DCD11 B2 Core 2","M1484",0,0.15,0.075,0.26,11.97,0.031
"DCD11 B2 Core 2","M1484",0.15,0.3,0.225,0.26,12.37,0.033
"DCD11 B2 Core 2","M1484",0.3,0.5,0.4,0.28,12.5,0.035
"DCD11 B2 Core 2","M1484",0.5,1,0.75,0.25,11.7,0.029
"DCD11 B2 Core 2","M1484",1,3,2,0.46,11.17,0.051
"DCD11 B2 Core 3","M1485",0,0.15,0.075,0.19,12.1,0.023
"DCD11 B2 Core 3","M1485",0.15,0.3,0.225,0.21,11.7,0.024
"DCD11 B2 Core 3","M1485",0.3,0.5,0.4,0.21,11.83,0.025
"DCD11 B2 Core 3","M1485",0.5,1,0.75,0.28,11.7,0.033
"DCD11 B2 Core 3","M1485",1,3,2,0.45,11.3,0.051
"DCD11 B2 Core 4","M1486",0,0.15,0.075,0.19,12.5,0.023
"DCD11 B2 Core 4","M1486",0.15,0.3,0.225,0.2,12.5,0.025
"DCD11 B2 Core 4","M1486",0.3,0.5,0.4,0.47,10.5,0.05
"DCD11 B2 Core 4","M1486",0.5,1,0.75,0.2,11.97,0.024
"DCD11 B2 Core 4","M1486",1,3,2,0.38,11.17,0.043
"DCD11 B2 Core 5","M1487",0,0.15,0.075,0.22,11.17,0.024
"DCD11 B2 Core 5","M1487",0.15,0.3,0.225,0.22,11.43,0.025
"DCD11 B2 Core 5","M1487",0.3,0.5,0.4,0.23,11.83,0.027
"DCD11 B2 Core 5","M1487",0.5,1,0.75,0.34,12.63,0.043
"DCD11 B2 Core 5","M1487",1,3,2,0.45,10.64,0.048
"DCD11 B2 Core 6","M1488",0,0.15,0.075,0.21,11.7,0.025
"DCD11 B2 Core 6","M1488",0.15,0.3,0.225,0.48,10.37,0.05
"DCD11 B2 Core 6","M1488",0.3,0.5,0.4,0.22,12.9,0.029
"DCD11 B2 Core 6","M1488",0.5,1,0.75,0.2,12.1,0.025
"DCD11 B2 Core 6","M1488",1,3,2,0.44,10.64,0.047
"DCD11 B4 Core 1","M1495",0,0.15,0.075,0.31,11.97,0.038
"DCD11 B4 Core 1","M1495",0.15,0.3,0.225,0.31,10.5,0.033
"DCD11 B4 Core 1","M1495",0.3,0.5,0.4,0.33,11.57,0.038
"DCD11 B4 Core 1","M1495",0.5,1,0.75,0.4,9.97,0.04
"DCD11 B4 Core 1","M1495",1,3,2,0.35,10.64,0.037
"DCD11 B4 Core 2","M1496",0,0.15,0.075,0.23,12.9,0.03
"DCD11 B4 Core 2","M1496",0.15,0.3,0.225,0.33,13.03,0.042
"DCD11 B4 Core 2","M1496",0.3,0.5,0.4,0.35,11.17,0.039
"DCD11 B4 Core 2","M1496",0.5,1,0.75,0.34,10.64,0.036
"DCD11 B4 Core 2","M1496",1,3,2,0.45,7.84,0.035
"DCD11 B4 Core 3","M1497",0,0.15,0.075,0.3,10.9,0.033
"DCD11 B4 Core 3","M1497",0.15,0.3,0.225,0.31,11.83,0.037
"DCD11 B4 Core 3","M1497",0.3,0.5,0.4,0.38,11.03,0.042
"DCD11 B4 Core 3","M1497",0.5,1,0.75,0.35,10.6,0.037
"DCD11 B4 Core 3","M1497",1,3,2,0.51,9.04,0.046
"DCD11 B4 Core 4","M1498",0,0.15,0.075,0.35,10.64,0.037
"DCD11 B4 Core 4","M1498",0.15,0.3,0.225,0.57,7.71,0.044
"DCD11 B4 Core 4","M1498",0.3,0.5,0.4,0.26,11.83,0.031
"DCD11 B4 Core 4","M1498",0.5,1,0.75,0.24,11.17,0.026
"DCD11 B4 Core 4","M1498",1,3,2,0.43,9.31,0.04
"DCD11 B4 Core 5","M1499",0,0.15,0.075,0.34,10.24,0.035
"DCD11 B4 Core 5","M1499",0.15,0.3,0.225,0.29,9.84,0.029
"DCD11 B4 Core 5","M1499",0.3,0.5,0.4,0.29,11.97,0.035
"DCD11 B4 Core 5","M1499",0.5,1,0.75,0.31,13.56,0.042
"DCD11 B4 Core 5","M1499",1,3,2,0.46,10.37,0.047
"DCD11 B4 Core 6","M1500",0,0.15,0.075,0.35,12.5,0.044
"DCD11 B4 Core 6","M1500",0.15,0.3,0.225,0.29,11.57,0.033
"DCD11 B4 Core 6","M1500",0.3,0.5,0.4,0.36,11.04,0.04
"DCD11 B4 Core 6","M1500",0.5,1,0.75,0.43,12.5,0.054
"DCD11 B4 Core 6","M1500",1,3,2,0.58,9.97,0.058
"DCD11 J1 Core 1","M1380",0,0.15,0.075,0.52,5.82,0.03
"DCD11 J1 Core 1","M1380",0.15,0.3,0.225,0.52,4.7,0.025
"DCD11 J1 Core 1","M1380",0.3,0.5,0.4,0.56,4.07,0.023
"DCD11 J1 Core 1","M1380",0.5,1,0.75,0.46,6.05,0.028
"DCD11 J1 Core 1","M1380",1,3,2,0.47,5.5,0.026
"DCD11 J1 Core 2","M1381",0,0.15,0.075,0.57,6.14,0.035
"DCD11 J1 Core 2","M1381",0.15,0.3,0.225,0.54,5.9,0.032
"DCD11 J1 Core 2","M1381",0.3,0.5,0.4,0.59,6.38,0.038
"DCD11 J1 Core 2","M1381",0.5,1.23,0.865,0.54,5.74,0.031
"DCD11 J1 Core 3","M1382",0,0.15,0.075,0.53,6.98,0.037
"DCD11 J1 Core 3","M1382",0.15,0.3,0.225,0.53,6.38,0.033
"DCD11 J1 Core 3","M1382",0.3,0.5,0.4,0.51,6.94,0.035
"DCD11 J1 Core 3","M1382",0.5,1.2,0.85,0.62,5.1,0.031
"DCD11 J1 Core 4","M1383",0,0.15,0.075,0.56,4.94,0.027
"DCD11 J1 Core 4","M1383",0.15,0.3,0.225,0.53,6.78,0.036
"DCD11 J1 Core 4","M1383",0.3,0.5,0.4,0.52,7.1,0.037
"DCD11 J1 Core 4","M1383",0.5,1.24,0.87,0.76,4.62,0.035
"DCD11 J1 Core 5","M1384",0,0.15,0.075,0.59,5.82,0.034
"DCD11 J1 Core 5","M1384",0.15,0.3,0.225,0.61,6.3,0.038
"DCD11 J1 Core 5","M1384",0.3,0.5,0.4,0.58,5.02,0.029
"DCD11 J1 Core 5","M1384",0.5,0.82,0.66,0.67,5.34,0.036
"DCD11 J1 Core 6","M1385",0,0.15,0.075,0.44,7.02,0.031
"DCD11 J1 Core 6","M1385",0.15,0.3,0.225,0.63,4.07,0.026
"DCD11 J1 Core 6","M1385",0.3,0.5,0.4,0.5,5.42,0.027
"DCD11 J1 Core 6","M1385",0.5,1,0.75,0.7,4.62,0.033
"DCD11 J2 Core 1","M1386",0,0.15,0.075,0.68,5.18,0.035
"DCD11 J2 Core 1","M1386",0.15,0.3,0.225,0.42,5.98,0.025
"DCD11 J2 Core 1","M1386",0.3,0.5,0.4,0.44,7.02,0.031
"DCD11 J2 Core 1","M1386",0.5,1,0.75,0.45,6.7,0.03
"DCD11 J2 Core 1","M1386",1,3,2,0.59,3.91,0.023
"DCD11 J2 Core 2","M1387",0,0.15,0.075,0.64,3.75,0.024
"DCD11 J2 Core 2","M1387",0.15,0.3,0.225,0.67,5.26,0.035
"DCD11 J2 Core 2","M1387",0.3,0.5,0.4,0.43,6.94,0.03
"DCD11 J2 Core 2","M1387",0.5,1,0.75,0.38,6.22,0.024
"DCD11 J2 Core 2","M1387",1,1.86,1.43,0.56,5.1,0.028
"DCD11 J2 Core 3","M1388",0,0.15,0.075,0.74,3.91,0.029
"DCD11 J2 Core 3","M1388",0.15,0.3,0.225,0.68,5.18,0.035
"DCD11 J2 Core 3","M1388",0.3,0.5,0.4,0.73,4.22,0.031
"DCD11 J2 Core 3","M1388",0.5,1,0.75,0.71,4.54,0.032
"DCD11 J2 Core 3","M1388",1,3,2,0.56,4.86,0.027
"DCD11 J2 Core 4","M1389",0,0.15,0.075,0.7,4.7,0.033
"DCD11 J2 Core 4","M1389",0.15,0.3,0.225,0.65,5.82,0.038
"DCD11 J2 Core 4","M1389",0.3,0.5,0.4,0.49,4.54,0.022
"DCD11 J2 Core 4","M1389",0.5,1,0.75,0.41,6.46,0.026
"DCD11 J2 Core 4","M1389",1,3,2,0.54,4.39,0.024
"DCD11 J2 Core 5","M1390",0,0.15,0.075,0.65,5.74,0.037
"DCD11 J2 Core 5","M1390",0.15,0.3,0.225,0.62,6.46,0.04
"DCD11 J2 Core 5","M1390",0.3,0.5,0.4,0.44,6.3,0.028
"DCD11 J2 Core 5","M1390",0.5,1,0.75,0.44,6.28,0.027
"DCD11 J2 Core 5","M1390",1,3,2,0.5,5.58,0.028
"DCD11 J2 Core 6","M1391",0,0.15,0.075,0.66,5.5,0.036
"DCD11 J2 Core 6","M1391",0.15,0.3,0.225,0.6,6.78,0.041
"DCD11 J2 Core 6","M1391",0.3,0.5,0.4,0.4,6.78,0.027
"DCD11 J2 Core 6","M1391",0.5,1,0.75,0.62,6.38,0.04
"DCD11 J2 Core 6","M1391",1,3,2,0.48,5.74,0.027
"DCD11 S2 Core 1","M1398",0,0.15,0.075,0.18,24.66,0.045
"DCD11 S2 Core 1","M1398",0.15,0.3,0.225,0.2,22.8,0.046
"DCD11 S2 Core 1","M1398",0.3,0.5,0.4,0.26,22.8,0.058
"DCD11 S2 Core 1","M1398",0.5,0.75,0.625,0.26,20.79,0.053
"DCD11 S2 Core 2","M1399",0,0.15,0.075,0.18,24.07,0.044
"DCD11 S2 Core 2","M1399",0.15,0.32,0.235,0.28,23.24,0.065
"DCD11 S2 Core 3","M1400",0,0.15,0.075,0.23,26.19,0.061
"DCD11 S2 Core 3","M1400",0.15,0.35,0.25,0.32,22.2,0.07
"DCD11 S2 Core 4","M1401",0,0.15,0.075,0.2,16.28,0.032
"DCD11 S2 Core 4","M1401",0.15,0.3,0.225,0.3,22.12,0.067
"DCD11 S2 Core 4","M1401",0.3,0.6,0.45,0.32,20.44,0.066
"DCD11 S2 Core 5","M1402",0,0.15,0.075,0.32,20.66,0.066
"DCD11 S2 Core 5","M1402",0.15,0.3,0.225,0.34,20.39,0.07
"DCD11 S2 Core 5","M1402",0.3,0.4,0.35,0.38,14.29,0.055
"DCD11 S2 Core 6","M1403",0,0.15,0.075,0.36,19.65,0.071
"DCD11 S2 Core 6","M1403",0.15,0.35,0.25,0.29,23.7,0.07
"DCD11 S3 Core 1","M1404",0,0.15,0.075,0.29,22.96,0.067
"DCD11 S3 Core 1","M1404",0.15,0.3,0.225,0.21,23.94,0.05
"DCD11 S3 Core 1","M1404",0.3,0.5,0.4,0.22,26.23,0.057
"DCD11 S3 Core 1","M1404",0.5,1.07,0.785,0.21,24.07,0.051
"DCD11 S3 Core 2","M1405",0,0.15,0.075,0.23,24.41,0.057
"DCD11 S3 Core 2","M1405",0.15,0.3,0.225,0.23,26.12,0.061
"DCD11 S3 Core 2","M1405",0.3,0.5,0.4,0.3,20.28,0.06
"DCD11 S3 Core 2","M1405",0.5,1.1,0.8,0.33,19.87,0.066
"DCD11 S3 Core 3","M1406",0,0.15,0.075,0.23,20.86,0.048
"DCD11 S3 Core 3","M1406",0.15,0.3,0.225,0.23,18.24,0.042
"DCD11 S3 Core 3","M1406",0.3,0.5,0.4,0.31,20.39,0.064
"DCD11 S3 Core 3","M1406",0.5,0.7,0.6,0.36,18.47,0.067
"DCD11 S3 Core 4","M1407",0,0.15,0.075,0.18,26.1,0.047
"DCD11 S3 Core 4","M1407",0.15,0.3,0.225,0.31,17.11,0.054
"DCD11 S3 Core 4","M1407",0.3,0.5,0.4,0.29,17.57,0.05
"DCD11 S3 Core 4","M1407",0.5,1,0.75,0.23,19.21,0.043
"DCD11 S3 Core 5","M1408",0,0.15,0.075,0.41,14.66,0.059
"DCD11 S3 Core 5","M1408",0.15,0.3,0.225,0.39,19.89,0.077
"DCD11 S3 Core 5","M1408",0.3,0.5,0.4,0.53,14.23,0.075
"DCD11 S3 Core 5","M1408",0.5,0.75,0.625,0.55,14.38,0.079
"DCD11 S3 Core 6","M1409",0,0.15,0.075,0.32,18.24,0.059
"DCD11 S3 Core 6","M1409",0.15,0.3,0.225,0.27,12.05,0.032
"DCD11 S3 Core 6","M1409",0.3,0.5,0.4,0.25,11.98,0.03
"DCD11 S3 Core 6","M1409",0.5,1.2,0.85,0.33,11.44,0.037
"DCD11 S5 Core 1","M1422",0,0.15,0.075,0.33,12.81,0.042
"DCD11 S5 Core 1","M1422",0.15,0.3,0.225,0.3,13.68,0.04
"DCD11 S5 Core 1","M1422",0.3,0.5,0.4,0.44,14.35,0.063
"DCD11 S5 Core 1","M1422",0.5,0.7,0.6,0.46,13.5,0.062
"DCD11 S5 Core 2","M1423",0,0.15,0.075,0.42,13.28,0.055
"DCD11 S5 Core 2","M1423",0.15,0.3,0.225,0.53,12.42,0.066
"DCD11 S5 Core 2","M1423",0.3,0.5,0.4,0.49,15.17,0.074
"DCD11 S5 Core 2","M1423",0.5,0.7,0.6,0.39,13.61,0.053
"DCD11 S5 Core 3","M1424",0,0.15,0.075,0.38,13.99,0.053
"DCD11 S5 Core 3","M1424",0.15,0.3,0.225,0.65,10.46,0.068
"DCD11 S5 Core 3","M1424",0.3,0.5,0.4,0.45,11.37,0.051
"DCD11 S5 Core 3","M1424",0.5,1,0.75,0.44,11.73,0.051
"DCD11 S5 Core 4","M1425",0,0.15,0.075,0.73,10.24,0.074
"DCD11 S5 Core 4","M1425",0.15,0.3,0.225,0.55,14.23,0.078
"DCD11 S5 Core 4","M1425",0.3,0.5,0.4,0.66,10.41,0.069
"DCD11 S5 Core 4","M1425",0.5,0.78,0.64,0.74,9.99,0.074
"DCD11 S5 Core 5","M1426",0,0.15,0.075,0.44,11.6,0.051
"DCD11 S5 Core 5","M1426",0.15,0.3,0.225,0.48,10.15,0.049
"DCD11 S5 Core 5","M1426",0.3,0.5,0.4,0.44,11.8,0.052
"DCD11 S5 Core 5","M1426",0.5,0.9,0.7,0.38,14.11,0.054
"DCD11 S5 Core 6","M1427",0,0.15,0.075,0.43,11.95,0.052
"DCD11 S5 Core 6","M1427",0.15,0.3,0.225,0.48,10.39,0.05
"DCD11 S5 Core 6","M1427",0.3,0.5,0.4,0.58,10.71,0.062
"DCD11 S5 Core 6","M1427",0.5,1,0.75,0.6,10.84,0.066
"DCD11 S6 Core 1","M1428",0,0.15,0.075,0.26,20.01,0.051
"DCD11 S6 Core 1","M1428",0.15,0.3,0.225,0.42,22.36,0.093
"DCD11 S6 Core 1","M1428",0.3,0.5,0.4,0.37,22.34,0.083
"DCD11 S6 Core 1","M1428",0.5,1,0.75,0.43,21.45,0.093
"DCD11 S6 Core 1","M1428",1,3,2,0.47,11.14,0.052
"DCD11 S6 Core 2","M1429",0,0.15,0.075,0.34,16.28,0.055
"DCD11 S6 Core 2","M1429",0.15,0.3,0.225,0.39,18.06,0.071
"DCD11 S6 Core 2","M1429",0.3,0.5,0.4,0.38,17.88,0.068
"DCD11 S6 Core 2","M1429",0.5,1,0.75,0.4,15.01,0.059
"DCD11 S6 Core 2","M1429",1,3,2,0.4,15.44,0.062
"DCD11 S6 Core 3","M1430",0,0.15,0.075,0.4,22.38,0.09
"DCD11 S6 Core 3","M1430",0.15,0.3,0.225,0.47,16.92,0.08
"DCD11 S6 Core 3","M1430",0.3,0.5,0.4,0.45,18.39,0.082
"DCD11 S6 Core 3","M1430",0.5,1,0.75,0.42,16.5,0.069
"DCD11 S6 Core 3","M1430",1,3,2,0.54,12.38,0.067
"DCD11 S6 Core 4","M1431",0,0.15,0.075,0.4,20.98,0.084
"DCD11 S6 Core 4","M1431",0.15,0.3,0.225,0.34,15.1,0.052
"DCD11 S6 Core 4","M1431",0.3,0.5,0.4,0.38,17.32,0.065
"DCD11 S6 Core 4","M1431",0.5,1,0.75,0.48,17.5,0.084
"DCD11 S6 Core 4","M1431",1,3,2,0.36,15.57,0.056
"DCD11 S6 Core 5","M1432",0,0.15,0.075,0.27,20.75,0.055
"DCD11 S6 Core 5","M1432",0.15,0.3,0.225,0.36,17.61,0.064
"DCD11 S6 Core 5","M1432",0.3,0.5,0.4,0.42,18.42,0.078
"DCD11 S6 Core 5","M1432",0.5,1,0.75,0.47,13.55,0.063
"DCD11 S6 Core 5","M1432",1,3,2,0.38,20.72,0.079
"DCD11 S6 Core 6","M1433",0,0.15,0.075,0.44,19.2,0.084
"DCD11 S6 Core 6","M1433",0.15,0.3,0.225,0.38,20.7,0.079
"DCD11 S6 Core 6","M1433",0.3,0.5,0.4,0.38,19.61,0.074
"DCD11 S6 Core 6","M1433",0.5,1,0.75,0.44,21.43,0.094
"DCD11 S6 Core 6","M1433",1,3,2,0.4,19.06,0.077
"DCD11 S4 Core 1","M1410",0,0.15,0.075,0.43,12.05,0.052
"DCD11 S4 Core 1","M1410",0.15,0.3,0.225,0.48,10.47,0.05
"DCD11 S4 Core 1","M1410",0.3,0.57,0.435,0.65,10.77,0.07
"DCD11 S4 Core 2","M1411",0,0.15,0.075,0.47,10.74,0.05
"DCD11 S4 Core 2","M1411",0.15,0.3,0.225,0.45,11.36,0.051
"DCD11 S4 Core 2","M1411",0.3,0.5,0.4,0.64,12.01,0.076
"DCD11 S4 Core 2","M1411",0.5,0.7,0.6,0.33,16.28,0.054
"DCD11 S4 Core 3","M1412",0,0.15,0.075,0.61,9.67,0.059
"DCD11 S4 Core 3","M1412",0.15,0.3,0.225,0.62,10.04,0.063
"DCD11 S4 Core 3","M1412",0.3,0.5,0.4,0.63,11.94,0.075
"DCD11 S4 Core 3","M1412",0.5,1.1,0.8,0.38,13.93,0.053
"DCD11 S4 Core 4","M1413",0,0.15,0.075,0.3,18.2,0.055
"DCD11 S4 Core 4","M1413",0.15,0.3,0.225,0.29,24.69,0.073
"DCD11 S4 Core 4","M1413",0.3,0.5,0.4,0.35,14.32,0.05
"DCD11 S4 Core 4","M1413",0.5,1.3,0.9,0.37,16.33,0.06
"DCD11 S4 Core 5","M1414",0,0.15,0.075,0.49,11.5,0.056
"DCD11 S4 Core 5","M1414",0.15,0.3,0.225,0.41,20.25,0.084
"DCD11 S4 Core 5","M1414",0.3,0.5,0.4,0.34,16.3,0.055
"DCD11 S4 Core 5","M1414",0.5,1.2,0.85,0.33,20.22,0.067
"DCD11 S4 Core 6","M1415",0,0.15,0.075,0.42,14.61,0.061
"DCD11 S4 Core 6","M1415",0.15,0.3,0.225,0.55,10.65,0.058
"DCD11 S4 Core 6","M1415",0.3,0.5,0.4,0.34,11.54,0.039
"DCD11 S4 Core 6","M1415",0.5,1,0.75,0.33,13.73,0.045
"DCD11 S1 Core 1","M1392",0,0.15,0.075,0.66,9.09,0.06
"DCD11 S1 Core 1","M1392",0.15,0.33,0.24,0.66,10.58,0.07
"DCD11 S1 Core 2","M1393",0,0.15,0.075,0.55,8.08,0.045
"DCD11 S1 Core 2","M1393",0.15,0.3,0.225,0.67,8.52,0.057
"DCD11 S1 Core 2","M1393",0.3,0.65,0.475,0.51,9.35,0.048
"DCD11 S1 Core 3","M1394",0,0.15,0.075,0.73,8.43,0.061
"DCD11 S1 Core 3","M1394",0.15,0.3,0.225,0.67,8.41,0.057
"DCD11 S1 Core 3","M1394",0.3,0.5,0.4,0.57,8.5,0.049
"DCD11 S1 Core 3","M1394",0.5,0.84,0.67,0.77,5.6,0.043
"DCD11 S1 Core 4","M1395",0,0.15,0.075,0.58,7.33,0.043
"DCD11 S1 Core 4","M1395",0.15,0.3,0.225,0.58,7.46,0.043
"DCD11 S1 Core 4","M1395",0.3,0.5,0.4,0.55,8.34,0.045
"DCD11 S1 Core 4","M1395",0.5,0.99,0.745,0.67,8.6,0.057
"DCD11 S1 Core 5","M1396",0,0.15,0.075,0.54,8.42,0.046
"DCD11 S1 Core 5","M1396",0.15,0.3,0.225,0.62,12.33,0.077
"DCD11 S1 Core 5","M1396",0.3,0.5,0.4,0.64,9.49,0.06
"DCD11 S1 Core 5","M1396",0.5,0.92,0.71,0.74,8.16,0.06
"DCD11 S1 Core 6","M1397",0,0.15,0.075,0.58,7.32,0.043
"DCD11 S1 Core 6","M1397",0.15,0.3,0.225,0.59,7.25,0.042
"DCD11 S1 Core 6","M1397",0.3,0.5,0.4,0.57,7.65,0.044
"DCD11 S1 Core 6","M1397",0.5,0.94,0.72,0.56,7.96,0.045
"DCD11 K2 Core 1","M1447",0,0.15,0.075,0.34,8.74,0.03
"DCD11 K2 Core 1","M1447",0.15,0.3,0.225,0.38,12.63,0.048
"DCD11 K2 Core 1","M1447",0.3,0.5,0.4,0.42,14.19,0.06
"DCD11 K2 Core 1","M1447",0.5,1,0.75,0.48,11.52,0.055
"DCD11 K2 Core 1","M1447",1,3,2,0.68,6,0.041
"DCD11 K2 Core 2","M1448",0,0.15,0.075,0.45,7.53,0.034
"DCD11 K2 Core 2","M1448",0.15,0.3,0.225,0.48,12.17,0.058
"DCD11 K2 Core 2","M1448",0.3,0.5,0.4,0.35,13.98,0.049
"DCD11 K2 Core 2","M1448",0.5,1,0.75,0.43,16.27,0.069
"DCD11 K2 Core 2","M1448",1,3,2,0.87,5.85,0.051
"DCD11 K2 Core 3","M1449",0,0.15,0.075,0.47,7.79,0.037
"DCD11 K2 Core 3","M1449",0.15,0.3,0.225,0.47,12.57,0.059
"DCD11 K2 Core 3","M1449",0.3,0.5,0.4,0.43,13.3,0.058
"DCD11 K2 Core 3","M1449",0.5,1,0.75,0.36,12.8,0.046
"DCD11 K2 Core 3","M1449",1,3,2,0.66,4.1,0.027
"DCD11 K2 Core 4","M1450",0,0.15,0.075,0.46,11.67,0.053
"DCD11 K2 Core 4","M1450",0.15,0.3,0.225,0.47,11.86,0.056
"DCD11 K2 Core 4","M1450",0.3,0.5,0.4,0.47,15.58,0.073
"DCD11 K2 Core 4","M1450",0.5,1,0.75,0.49,11.08,0.054
"DCD11 K2 Core 4","M1450",1,3,2,0.42,6.42,0.027
"DCD11 K2 Core 5","M1451",0,0.15,0.075,0.35,8.6,0.03
"DCD11 K2 Core 5","M1451",0.15,0.3,0.225,0.55,13.18,0.072
"DCD11 K2 Core 5","M1451",0.3,0.5,0.4,0.2,11.58,0.023
"DCD11 K2 Core 5","M1451",0.5,1,0.75,0.4,13.12,0.052
"DCD11 K2 Core 5","M1451",1,3,2,0.54,9.4,0.051
"DCD11 K2 Core 6","M1452",0,0.15,0.075,0.6,5.71,0.034
"DCD11 K2 Core 6","M1452",0.15,0.3,0.225,0.46,10.54,0.048
"DCD11 K2 Core 6","M1452",0.3,0.5,0.4,0.44,11.37,0.051
"DCD11 K2 Core 6","M1452",0.5,1,0.75,0.58,7.08,0.041
"DCD11 K2 Core 6","M1452",1,3,2,0.47,10.56,0.05
"DCD11 K1 Core 1","M1441",0,0.15,0.075,0.76,3.58,0.027
"DCD11 K1 Core 1","M1441",0.15,0.3,0.225,0.76,3.61,0.028
"DCD11 K1 Core 1","M1441",0.3,0.5,0.4,0.68,5.19,0.035
"DCD11 K1 Core 1","M1441",0.5,1,0.75,0.38,32.49,0.125
"DCD11 K1 Core 2","M1442",0,0.15,0.075,0.31,25.77,0.081
"DCD11 K1 Core 2","M1442",0.15,0.4,0.275,0.4,22.53,0.089
"DCD11 K1 Core 3","M1443",0,0.15,0.075,0.23,24.49,0.057
"DCD11 K1 Core 3","M1443",0.15,0.3,0.225,0.36,27.02,0.097
"DCD11 K1 Core 3","M1443",0.3,0.46,0.38,0.39,25.95,0.101
"DCD11 K1 Core 4","M1444",0,0.15,0.075,0.22,27.91,0.061
"DCD11 K1 Core 4","M1444",0.15,0.3,0.225,0.8,3.12,0.025
"DCD11 K1 Core 4","M1444",0.3,0.55,0.425,0.77,3.55,0.027
"DCD11 K1 Core 5","M1445",0,0.15,0.075,0.71,4.47,0.032
"DCD11 K1 Core 5","M1445",0.15,0.3,0.225,0.46,6.2,0.028
"DCD11 K1 Core 5","M1445",0.3,0.5,0.4,0.51,5.21,0.026
"DCD11 K1 Core 5","M1445",0.5,0.91,0.705,0.45,5.23,0.024
"DCD11 K1 Core 6","M1446",0,0.15,0.075,0.36,7.97,0.029
"DCD11 K1 Core 6","M1446",0.15,0.3,0.225,0.39,7.95,0.031
"DCD11 K1 Core 6","M1446",0.3,0.64,0.47,0.51,5.01,0.025
"DCD11 K3 Core 1","M1453",0,0.15,0.075,0.79,6.41,0.051
"DCD11 K3 Core 1","M1453",0.15,0.3,0.225,0.62,6.13,0.038
"DCD11 K3 Core 1","M1453",0.3,0.5,0.4,0.7,8.97,0.063
"DCD11 K3 Core 1","M1453",0.5,1,0.75,0.59,3.34,0.02
"DCD11 K3 Core 1","M1453",1,3,2,0.84,1.69,0.014
"DCD11 K3 Core 2","M1454",0,0.15,0.075,0.66,3.37,0.022
"DCD11 K3 Core 2","M1454",0.15,0.3,0.225,0.59,5.23,0.031
"DCD11 K3 Core 2","M1454",0.3,0.5,0.4,0.64,3.36,0.021
"DCD11 K3 Core 2","M1454",0.5,1,0.75,0.6,5.47,0.033
"DCD11 K3 Core 2","M1454",1,3,2,0.7,3.35,0.024
"DCD11 K3 Core 3","M1455",0,0.15,0.075,0.66,7.18,0.047
"DCD11 K3 Core 3","M1455",0.15,0.3,0.225,0.65,7.06,0.046
"DCD11 K3 Core 3","M1455",0.3,0.5,0.4,0.62,7.59,0.047
"DCD11 K3 Core 3","M1455",0.5,1,0.75,0.65,4.36,0.029
