"","SOURCEID","DEPTH","OCDENS","MNGUSG_30mf","SOCS_0_200cm_30m","mfw_30m","a2012mfw_30m","TREL10_30m","TRC_30m","SW1L14_30m","SW2L14_30m","SW1_30m","SW2_30m","SRTMGL1_30m","REDL14_30m","RED_30m","OCCGSW_30m","NIRL14_30m","EXTGSW_30m","NIR_30m","SST_1_30m","SST_2_30m","SST_3_30m","SST_4_30m","TSM_1_30m","TSM_2_30m","TSM_3_30m","TSM_4_30m","TidalRange_30m","MTYP_Organogenic_30m","MTYP_Mineralogenic_30m","MTYP_Estuarine_30m","OCDENS.predicted"
"7079","MRSU 1069",100,15,100,255,417,417,64,47,40,16,43,21,9,13,18,0,56,0,57,2319,2731,2698,2631,1370,2109,2709,1643,7783,0,0,100,12.6394841269841
"7080","MRSU 1069",0,9,100,255,417,417,64,47,40,16,43,21,9,13,18,0,56,0,57,2319,2731,2698,2631,1370,2109,2709,1643,7783,0,0,100,11.2856060606061
"7081","MRSU 1069",30,15,100,255,417,417,64,47,40,16,43,21,9,13,18,0,56,0,57,2319,2731,2698,2631,1370,2109,2709,1643,7783,0,0,100,10.8047945205479
"7082","MRSU 1071",15,10,100,257,533,533,51,59,40,14,43,20,6,14,18,0,61,0,64,2349,2752,2706,2612,1030,1882,2631,1294,7706,0,0,100,8.79495614035088
"7083","MRSU 1071",65,5,100,257,533,533,51,59,40,14,43,20,6,14,18,0,61,0,64,2349,2752,2706,2612,1030,1882,2631,1294,7706,0,0,100,7.51961770623743
"7084","MRSU 1071",30,10,100,257,533,533,51,59,40,14,43,20,6,14,18,0,61,0,64,2349,2752,2706,2612,1030,1882,2631,1294,7706,0,0,100,6.66286375661376
"7085","MRSU 1071",100,5,100,257,533,533,51,59,40,14,43,20,6,14,18,0,61,0,64,2349,2752,2706,2612,1030,1882,2631,1294,7706,0,0,100,6.89130434782609
"7086","MRSU 1071",0,10,100,257,533,533,51,59,40,14,43,20,6,14,18,0,61,0,64,2349,2752,2706,2612,1030,1882,2631,1294,7706,0,0,100,9.59741784037559
"7087","MRSU 1071",30,5,100,257,533,533,51,59,40,14,43,20,6,14,18,0,61,0,64,2349,2752,2706,2612,1030,1882,2631,1294,7706,0,0,100,8.88888888888889
"7088","MRSU 1072",15,10,100,250,559,559,54,63,38,14,42,20,9,13,18,0,54,0,57,2357,2776,2683,2600,1029,1807,2591,1376,7658,0,0,100,9.07319109461967
"7089","MRSU 1072",65,7,100,250,559,559,54,63,38,14,42,20,9,13,18,0,54,0,57,2357,2776,2683,2600,1029,1807,2591,1376,7658,0,0,100,8.3889705882353
"7090","MRSU 1072",30,10,100,250,559,559,54,63,38,14,42,20,9,13,18,0,54,0,57,2357,2776,2683,2600,1029,1807,2591,1376,7658,0,0,100,7.8739898989899
"7091","MRSU 1072",100,7,100,250,559,559,54,63,38,14,42,20,9,13,18,0,54,0,57,2357,2776,2683,2600,1029,1807,2591,1376,7658,0,0,100,7.68623188405797
"7092","MRSU 1072",0,10,100,250,559,559,54,63,38,14,42,20,9,13,18,0,54,0,57,2357,2776,2683,2600,1029,1807,2591,1376,7658,0,0,100,9.98125
"7093","MRSU 1072",30,7,100,250,559,559,54,63,38,14,42,20,9,13,18,0,54,0,57,2357,2776,2683,2600,1029,1807,2591,1376,7658,0,0,100,9.01738421395956
"7094","MRSU 1073",15,9,100,274,453,453,59,47,37,13,45,24,10,12,21,0,58,0,58,2365,2780,2691,2602,1225,1839,2569,1674,7640,0,0,100,10.6403921568627
"7095","MRSU 1073",65,13,100,274,453,453,59,47,37,13,45,24,10,12,21,0,58,0,58,2365,2780,2691,2602,1225,1839,2569,1674,7640,0,0,100,11.3091666666667
"7096","MRSU 1073",30,9,100,274,453,453,59,47,37,13,45,24,10,12,21,0,58,0,58,2365,2780,2691,2602,1225,1839,2569,1674,7640,0,0,100,12.5264840182648
"7097","MRSU 1073",100,13,100,274,453,453,59,47,37,13,45,24,10,12,21,0,58,0,58,2365,2780,2691,2602,1225,1839,2569,1674,7640,0,0,100,11.4648148148148
"7098","MRSU 1073",0,9,100,274,453,453,59,47,37,13,45,24,10,12,21,0,58,0,58,2365,2780,2691,2602,1225,1839,2569,1674,7640,0,0,100,11.5762626262626
"7099","MRSU 1073",30,13,100,274,453,453,59,47,37,13,45,24,10,12,21,0,58,0,58,2365,2780,2691,2602,1225,1839,2569,1674,7640,0,0,100,10.5790322580645
"7100","MRSU 1075",15,9,100,205,417,417,59,47,39,15,47,24,10,13,20,0,55,0,58,2399,2758,2786,2634,1534,1922,2564,2059,7648,0,0,100,9.35792517006803
"7101","MRSU 1075",65,10,100,205,417,417,59,47,39,15,47,24,10,13,20,0,55,0,58,2399,2758,2786,2634,1534,1922,2564,2059,7648,0,0,100,9.58813131313131
"7102","MRSU 1075",30,9,100,205,417,417,59,47,39,15,47,24,10,13,20,0,55,0,58,2399,2758,2786,2634,1534,1922,2564,2059,7648,0,0,100,10.0864035087719
"7103","MRSU 1075",100,10,100,205,417,417,59,47,39,15,47,24,10,13,20,0,55,0,58,2399,2758,2786,2634,1534,1922,2564,2059,7648,0,0,100,9.6125641025641
"7104","MRSU 1075",0,9,100,205,417,417,59,47,39,15,47,24,10,13,20,0,55,0,58,2399,2758,2786,2634,1534,1922,2564,2059,7648,0,0,100,9.28175720992622
"7105","MRSU 1075",30,10,100,205,417,417,59,47,39,15,47,24,10,13,20,0,55,0,58,2399,2758,2786,2634,1534,1922,2564,2059,7648,0,0,100,9.71532941943901
"7106","MRSU 1076",15,12,100,349,488,488,55,58,37,13,44,21,12,10,19,0,58,0,64,2366,2719,2812,2644,1738,2014,2586,2323,7671,0,0,100,16.0930735930736
"7107","MRSU 1076",65,21,100,349,488,488,55,58,37,13,44,21,12,10,19,0,58,0,64,2366,2719,2812,2644,1738,2014,2586,2323,7671,0,0,100,18.2093333333333
"7108","MRSU 1076",30,12,100,349,488,488,55,58,37,13,44,21,12,10,19,0,58,0,64,2366,2719,2812,2644,1738,2014,2586,2323,7671,0,0,100,18.9607142857143
"7109","MRSU 1076",100,21,100,349,488,488,55,58,37,13,44,21,12,10,19,0,58,0,64,2366,2719,2812,2644,1738,2014,2586,2323,7671,0,0,100,18.9867037724181
"7110","MRSU 1076",0,12,100,349,488,488,55,58,37,13,44,21,12,10,19,0,58,0,64,2366,2719,2812,2644,1738,2014,2586,2323,7671,0,0,100,15.951690821256
"7111","MRSU 1076",30,21,100,349,488,488,55,58,37,13,44,21,12,10,19,0,58,0,64,2366,2719,2812,2644,1738,2014,2586,2323,7671,0,0,100,15.1410256410256
"7112","MRSU 1078",15,8,100,268,417,417,55,47,38,14,45,22,11,11,20,0,56,0,57,2331,2744,2789,2633,1908,2108,2646,2521,7699,0,0,100,10.0104166666667
"7113","MRSU 1078",65,10,100,268,417,417,55,47,38,14,45,22,11,11,20,0,56,0,57,2331,2744,2789,2633,1908,2108,2646,2521,7699,0,0,100,9.51064425770308
"7114","MRSU 1078",30,8,100,268,417,417,55,47,38,14,45,22,11,11,20,0,56,0,57,2331,2744,2789,2633,1908,2108,2646,2521,7699,0,0,100,10.1276315789474
"7115","MRSU 1078",100,10,100,268,417,417,55,47,38,14,45,22,11,11,20,0,56,0,57,2331,2744,2789,2633,1908,2108,2646,2521,7699,0,0,100,9.96378446115288
"7116","MRSU 1078",0,8,100,268,417,417,55,47,38,14,45,22,11,11,20,0,56,0,57,2331,2744,2789,2633,1908,2108,2646,2521,7699,0,0,100,10.7303822937626
"7117","MRSU 1078",30,10,100,268,417,417,55,47,38,14,45,22,11,11,20,0,56,0,57,2331,2744,2789,2633,1908,2108,2646,2521,7699,0,0,100,9.38309178743961
"7118","MRSU 1080",15,16,100,209,417,417,55,47,38,11,42,20,12,10,19,0,62,0,59,2370,2792,2817,2651,2149,2217,2742,2740,7721,0,0,100,13.2467715899919
"7119","MRSU 1080",65,11,100,209,417,417,55,47,38,11,42,20,12,10,19,0,62,0,59,2370,2792,2817,2651,2149,2217,2742,2740,7721,0,0,100,13.0819235588972
"7120","MRSU 1080",30,16,100,209,417,417,55,47,38,11,42,20,12,10,19,0,62,0,59,2370,2792,2817,2651,2149,2217,2742,2740,7721,0,0,100,12.1171875
"7121","MRSU 1080",100,11,100,209,417,417,55,47,38,11,42,20,12,10,19,0,62,0,59,2370,2792,2817,2651,2149,2217,2742,2740,7721,0,0,100,12.3827671312427
"7122","MRSU 1080",0,16,100,209,417,417,55,47,38,11,42,20,12,10,19,0,62,0,59,2370,2792,2817,2651,2149,2217,2742,2740,7721,0,0,100,13.5369841269841
"7123","MRSU 1080",30,11,100,209,417,417,55,47,38,11,42,20,12,10,19,0,62,0,59,2370,2792,2817,2651,2149,2217,2742,2740,7721,0,0,100,14.4988425925926
"7124","MRSU 1082",15,22,100,262,497,497,55,59,36,11,45,22,15,12,20,0,57,0,62,2395,2816,2830,2665,2520,2424,2894,3091,7730,0,0,100,19.4619341563786
"7125","MRSU 1082",65,17,100,262,497,497,55,59,36,11,45,22,15,12,20,0,57,0,62,2395,2816,2830,2665,2520,2424,2894,3091,7730,0,0,100,18.4925213675214
"7126","MRSU 1082",30,22,100,262,497,497,55,59,36,11,45,22,15,12,20,0,57,0,62,2395,2816,2830,2665,2520,2424,2894,3091,7730,0,0,100,17.3432835820895
"7127","MRSU 1082",100,17,100,262,497,497,55,59,36,11,45,22,15,12,20,0,57,0,62,2395,2816,2830,2665,2520,2424,2894,3091,7730,0,0,100,17.8820512820513
"7128","MRSU 1082",0,22,100,262,497,497,55,59,36,11,45,22,15,12,20,0,57,0,62,2395,2816,2830,2665,2520,2424,2894,3091,7730,0,0,100,18.9583333333333
"7129","MRSU 1082",30,17,100,262,497,497,55,59,36,11,45,22,15,12,20,0,57,0,62,2395,2816,2830,2665,2520,2424,2894,3091,7730,0,0,100,20.0854978354978
"7130","MRSU 1127",15,7,100,186,453,453,70,47,40,17,41,17,10,15,17,0,54,0,56,2260,2707,2666,2668,2063,2351,2778,2459,7847,0,0,100,8.73253012048193
"7131","MRSU 1127",65,10,100,186,453,453,70,47,40,17,41,17,10,15,17,0,54,0,56,2260,2707,2666,2668,2063,2351,2778,2459,7847,0,0,100,8.54562026515151
"7132","MRSU 1127",30,7,100,186,453,453,70,47,40,17,41,17,10,15,17,0,54,0,56,2260,2707,2666,2668,2063,2351,2778,2459,7847,0,0,100,9.32965367965368
"7133","MRSU 1127",100,10,100,186,453,453,70,47,40,17,41,17,10,15,17,0,54,0,56,2260,2707,2666,2668,2063,2351,2778,2459,7847,0,0,100,9.11032863849765
"7134","MRSU 1127",0,7,100,186,453,453,70,47,40,17,41,17,10,15,17,0,54,0,56,2260,2707,2666,2668,2063,2351,2778,2459,7847,0,0,100,9.04407894736842
"7135","MRSU 1127",30,10,100,186,453,453,70,47,40,17,41,17,10,15,17,0,54,0,56,2260,2707,2666,2668,2063,2351,2778,2459,7847,0,0,100,8.01796536796537
"7136","MRSU 1128",15,13,100,213,0,0,12,12,33,12,43,22,5,17,25,0,54,0,53,2086,2691,2663,2667,1854,2132,2740,2242,7789,0,0,100,11.029843444227
"7137","MRSU 1128",65,8,100,213,0,0,12,12,33,12,43,22,5,17,25,0,54,0,53,2086,2691,2663,2667,1854,2132,2740,2242,7789,0,0,100,10.0859213250518
"7138","MRSU 1128",30,13,100,213,0,0,12,12,33,12,43,22,5,17,25,0,54,0,53,2086,2691,2663,2667,1854,2132,2740,2242,7789,0,0,100,9.59540816326531
"7139","MRSU 1128",100,8,100,213,0,0,12,12,33,12,43,22,5,17,25,0,54,0,53,2086,2691,2663,2667,1854,2132,2740,2242,7789,0,0,100,9.6031746031746
"7140","MRSU 1128",0,13,100,213,0,0,12,12,33,12,43,22,5,17,25,0,54,0,53,2086,2691,2663,2667,1854,2132,2740,2242,7789,0,0,100,11.3392857142857
"7141","MRSU 1128",30,8,100,213,0,0,12,12,33,12,43,22,5,17,25,0,54,0,53,2086,2691,2663,2667,1854,2132,2740,2242,7789,0,0,100,11.9912935323383
"7142","MRSU 1131",15,7,100,190,524,524,54,70,39,15,44,21,8,13,18,0,58,0,61,2319,2747,2670,2599,1622,1907,2675,2053,7746,0,0,100,7.62152777777778
"7143","MRSU 1131",65,7,100,190,524,524,54,70,39,15,44,21,8,13,18,0,58,0,61,2319,2747,2670,2599,1622,1907,2675,2053,7746,0,0,100,7.62867647058824
"7144","MRSU 1131",30,7,100,190,524,524,54,70,39,15,44,21,8,13,18,0,58,0,61,2319,2747,2670,2599,1622,1907,2675,2053,7746,0,0,100,7.4330985915493
"7145","MRSU 1131",100,7,100,190,524,524,54,70,39,15,44,21,8,13,18,0,58,0,61,2319,2747,2670,2599,1622,1907,2675,2053,7746,0,0,100,7.49615384615385
"7146","MRSU 1131",0,7,100,190,524,524,54,70,39,15,44,21,8,13,18,0,58,0,61,2319,2747,2670,2599,1622,1907,2675,2053,7746,0,0,100,7.8375
